0.0013882269	0.010684959	0.0025815992	-0.0001970455	0.00051526556	-0.0054246522	0.00018596847	-0.0003591791	0.0057027014	-0.0058617746	0.013108619	-0.0031623894
-0.023738027	-0.0050306567	0.031011216	0.018229479	0.004215452	0.011178946	-0.053878937	0.026374558	-0.02877079	-0.023685675	-0.015552764	0.012607746
-0.008404078	0.002070324	-0.017703956	-0.019235222	-0.023614284	-0.05867839	-0.0012511101	0.02988613	0.033401188	-0.010667234	0.0036339238	-0.0041177096
0.007475571	0.04778252	-0.036283266	-0.018387169	-0.019454248	-0.012537842	-0.031711895	-0.033674013	0.018911561	-0.024890492	0.019555343	0.016004466
0.04158269	-0.00043947372	0.02581115	0.03595515	0.020690102	-0.022226965	-0.010070423	0.0090506235	0.03320288	-0.004700027	-0.026207797	0.010697994
-0.0025963276	0.023083415	-0.061076365	-0.031968623	-0.034034543	-0.05097744	0.05486138	-0.016084533	0.073148996	0.047112554	-0.011703483	0.018282117
-0.001343675	0.021095816	0.031876147	0.00019650906	0.013846303	-0.0176017	0.036333177	-0.017625708	-0.025260499	-0.015661992	0.039620563	-0.011081496
0.011503456	0.01101228	0.03727256	0.008964028	-0.0045156134	0.012070457	-0.008274523	0.030633124	0.009714328	-0.012948184	-0.051629603	-0.046288393
0.01392528	0.013859774	-0.062434673	0.012657361	-0.038655937	-0.026293118	0.075960085	-0.056991138	0.06944489	0.036104225	-0.057258476	0.008618349
-0.012926016	0.020108603	-0.0021625955	0.007429493	0.002355673	-0.024996765	-0.052727316	-0.054943804	0.025254214	-0.015314	0.009180376	0.016122188
-0.0001357114	0.010445715	-0.012555527	0.06505225	-0.021020483	-0.030854248	-0.043982226	0.011266187	0.03238759	0.00661243	-0.013204149	0.020590102
0.060283277	0.0346158	-0.023708748	0.03734917	-0.0009801262	0.01326358	-0.020723082	0.0034605414	0.014047049	0.0683182	-0.055416398	-0.0037494479
0.051119182	-0.04264259	-0.0121318735	-0.0033205166	0.017597908	0.013925013	0.027453309	-0.03935542	-0.0020953133	0.050784737	-0.019829808	-0.020045608
-0.031604446	-0.010652039	-0.04143333	-0.01774743	-0.03434247	0.042382736	-0.060729645	-0.018948315	-0.0027331307	0.017058402	0.014976336	0.0024380055
0.0011055019	-0.032511238	0.015887372	-0.011893262	0.05693303	0.079248294	-0.042730473	-0.005152429	-0.029216759	-0.05268443	0.061601505	0.043376748
-0.028267672	-0.05018407	0.048334908	0.006963789	0.004251277	0.008981564	-0.031157698	0.012236191	-0.08905007	0.017808711	-0.0035783774	0.004000124
-0.049348574	-0.09415937	0.023559151	-0.018249305	0.039481513	0.021789467	-8.239562e-05	0.022150718	-0.04722202	0.01838347	-0.012110339	-0.0586315
0.00475523	-0.018648105	0.018655129	-0.01614768	0.046363275	0.0012379073	-0.011131128	0.0099793	0.0076364144	-0.01293885	0.07175599	0.020808093
-0.08473028	-0.022464817	-0.056928605	-0.13080844	-0.095395714	-0.061087646	-0.015330385	-0.0021636765	0.028145868	-0.04555678	0.055549007	0.13900082
0.06537584	0.029824419	0.016131915	0.03430389	-0.0064419415	-0.032251958	-0.00081817806	-0.034569126	0.0060644164	-0.067935176	-0.012182586	-0.010154202
0.0682463	0.05752133	-0.013219401	0.0056868186	-0.039839037	-0.04893177	0.0051112776	0.011034365	0.030895013	-0.018223835	-0.033525888	0.021579571
-0.07945027	-0.0068805246	0.0044958987	-0.016815796	-0.017221233	-0.004213551	0.071588546	0.011404237	0.025677051	0.020120993	-0.046965208	0.015535756
0.026795167	-0.0010550262	0.041526694	-0.00271875	0.00917434	0.055075336	0.00086628634	0.02940437	-0.033868577	0.00819549	-0.022898614	0.040083908
-0.02460137	0.031046776	0.016368229	-0.032186832	-0.032648925	-0.06159906	0.02935581	0.028378194	-0.001498859	-0.006524775	-0.047064815	0.052260004
-0.015876014	0.056105215	-0.038558744	-0.06718635	-0.062413596	-0.05453046	-0.0060154204	-0.02770279	-0.001172921	-0.034864604	0.025965784	0.04121774
0.08495066	0.06176991	-0.040330358	0.042298995	-0.029720673	0.01078548	0.03868497	-0.034072123	0.015863635	0.030377805	-0.039735027	0.032502703
0.03080581	-0.0025953366	-0.061863188	-0.0066207256	0.008012131	0.006799035	0.03188292	-0.054849576	0.009121618	-0.0189531	-0.021927223	-0.054785118
-0.16128269	-0.0656166	0.062286425	-0.016583243	0.08089324	0.023090983	-0.028273068	0.12436765	-0.15940651	0.24604382	-0.17937157	-0.059391566
-2.359564e-05	-0.019260991	0.05650206	0.013527311	0.012738748	-0.039127022	-0.062318213	-0.01832325	-0.03815301	-0.046622176	-0.008926341	0.00878338
-0.04215399	-0.039494514	0.034859847	-0.06453422	-0.021048075	-0.02732074	-0.01638263	0.015091463	-0.011113802	-0.079801336	0.0343051	0.0060651023
0.017674645	0.0013463412	0.049324032	0.03345665	0.025891487	-0.036407527	-0.039349295	-0.07467906	-0.03964406	0.03882483	-0.015526019	-0.04828252
-0.07483697	0.012004749	0.06300429	-0.024321966	0.045507956	-0.04861164	0.030201929	0.09821634	-0.07400469	0.13874952	-0.14430787	-0.048239317
0.12482716	0.032544393	-0.0013330682	0.06417874	0.019238545	-0.023920013	0.054205198	-0.08677802	0.053620167	0.032477442	-0.011408875	-0.052947704
0.022549858	-0.030349027	-0.051439445	0.003494298	0.0464218	0.0026320645	0.0451368	0.06710689	-0.04266149	0.03705353	-0.019845482	-0.044958774
0.001756577	-0.010842059	0.024470272	0.048969533	0.021327738	0.006300383	-0.037386324	0.049800213	-0.058729805	-0.031758513	0.0020514603	-0.030669743
0.08629869	0.07601253	-0.06870784	0.022145953	0.009004084	-0.06344395	0.01154061	-0.052458063	0.04577365	0.02538673	0.007959278	-0.05029155
0.0014427273	0.03630029	-0.002959039	-0.032911584	-0.039061144	0.018873032	0.024583565	0.00263882	0.019052947	-0.003876383	0.04706349	0.010593675
-0.087249056	-0.16745183	-0.04503906	-0.058012318	-0.07304276	-0.05703123	-0.0110799195	-0.05311457	0.0024829444	0.023708697	0.060796935	0.05578366
0.051272545	0.071731694	0.056117054	0.00472932	-0.05110793	-0.015251569	-0.029775785	0.050944414	0.012399682	-0.0820619	0.030909652	0.051871646
0.027655588	-0.050618228	-0.010453602	-0.008792958	0.05383073	-0.01561052	0.10736733	0.00072676165	0.008545708	0.011179482	-0.058826048	-0.022432046
-0.014458661	0.008489484	0.024651345	-0.03111045	-0.035622496	0.039576102	-0.031370595	0.012525642	0.018255996	-0.0012208119	-0.023440206	0.022727123
0.011102174	-0.0011138334	0.032195803	0.016898824	0.022658395	0.045824774	-0.0070611537	-0.031579215	0.0030294734	0.021141224	0.048595082	-0.0049115196
-0.056125484	-0.06522505	-0.076976776	-0.03162407	0.041368224	0.0156038515	0.035707638	0.041149676	-0.0019842891	0.04074412	-0.039415743	-0.022991378
0.08585236	0.026085246	0.012185211	0.05766784	0.005765976	0.023829037	-0.0117612695	0.007894755	-0.035799578	-0.032503758	0.032552797	0.02275213
-0.051525373	-0.100805104	-0.0119569795	0.039908227	0.06948627	0.05258667	0.025729163	-0.027836524	-0.0662827	0.025176616	-0.022597449	-0.040914286
0.017540818	-0.0027468028	0.011992761	-0.021664664	0.012589849	0.008557259	0.058242973	-0.032275673	0.03738151	0.037886813	0.0014481505	-0.022038162
-0.064849	-0.04236012	0.019588735	-0.012596929	0.021370662	0.06553249	0.022126315	-0.00916939	-0.055108394	-0.047385097	0.04753335	-0.09515135
0.019772574	-0.026187465	0.006052185	0.057034604	-0.019919783	-0.030238716	0.025889214	-0.10619552	-0.021432325	-0.001574785	-0.025308328	-0.032509673
0.012878632	0.06115764	0.03200088	0.047607638	-0.07701773	-0.004624846	-0.012375367	-0.03564992	-0.002658782	-0.07687372	0.06057919	0.05445756
0.057962604	-0.0076572117	-0.034887068	0.007395439	0.024	-0.02650714	-0.008339387	-0.0025598377	0.0041559758	0.026299622	-0.0007273279	0.025583083
0.05607283	0.064906046	0.00016433338	0.020555053	-0.069733426	-0.056814987	-0.10600718	-0.03848119	0.080886535	-0.02627182	-0.00014399592	0.07888397
-0.056528974	-0.020956825	0.014469565	0.017171672	-0.043227818	-0.043549724	-0.02132324	0.02023282	-0.0061585284	-0.031177063	0.015813539	0.049406663
0.06722919	0.06271565	-0.0775747	-0.015494773	-0.010474763	-0.021217884	0.00068733905	-0.0015936554	0.06036502	0.063894704	-0.07695563	-0.013699667
-0.07278505	-0.17290647	-0.12075597	-0.07021732	-0.017601948	0.039858792	0.18004796	-0.02069964	0.028680231	0.03808742	0.03825035	-0.02535759
-0.023179943	-0.039514262	-0.06207099	-0.000977925	0.06739296	-0.015174803	0.05838782	-0.0033287706	-0.03550842	0.061454684	-0.011066673	-0.021309707
-0.015799366	0.014895349	0.039256148	0.00273342	0.029062536	0.0187087	-0.009595682	0.041471224	-0.0015156933	-0.030671462	-0.019745605	0.043951314
-0.024747903	-0.13347696	-0.10753148	-0.114820756	-0.038778607	-0.04293528	0.12390986	-0.038989592	0.036133483	0.116642706	0.030964302	0.015419105
-0.0055596908	-0.043189522	-0.02824702	0.027057849	-0.011888901	0.034927785	0.0031018232	-0.03835316	-0.050353758	-0.0009553029	0.025037441	-0.0019933537
0.019874254	-0.07870819	0.026243377	-0.03381456	0.03782713	0.061074708	0.059682515	-0.0614718	-0.0043659224	-0.006529373	-0.019454336	-0.046823
0.0046786787	0.06883293	0.016361054	0.0012361124	-0.023201538	0.0075839134	0.0002443751	0.03898273	-0.027718512	-0.023166005	-0.028749997	0.0449267
-0.018219776	-0.00875783	-0.054616068	-0.08283162	0.050896253	-0.051082924	0.064493425	0.016070059	-0.011551326	0.02952327	-0.027176473	-0.04609159
0.01692681	0.0077589853	0.04723819	0.0599132	-0.04451798	0.032367352	-0.05500117	0.08828157	-0.0215164	0.008809922	0.00897709	0.034088425
0.0015997775	0.026214069	0.007353994	-0.006066735	-0.024788732	0.007925338	-0.078235224	-0.0022990191	0.05339728	0.042184073	0.036853787	-0.014742489
0.012218344	-0.1562099	-0.009358999	-0.003596659	0.0790911	0.09849295	-0.056264564	-0.036004838	-0.15654221	-0.011637073	0.06333929	-0.008855771
-0.10888345	0.013441699	0.10214533	-0.008422928	0.016870648	-0.04059401	-0.08132945	0.10671157	-0.08468409	0.09111883	-0.112794526	-0.0025156867
-0.059472237	-0.0878191	-0.010523356	0.019423513	0.021842659	0.0010426359	-0.029323127	0.012388804	0.0016297983	0.026785702	0.039829135	-0.02747518
0.12651339	0.015042519	-0.067034915	0.08800454	0.020484097	-0.021137893	0.032759145	-0.16650942	0.0628568	0.07560328	-0.03189528	-0.023762556
0.034562103	0.0124750445	-0.015372151	0.009700377	-0.019655691	-0.0418026	-0.02677459	-0.04524841	0.0362001	0.003444594	0.056308832	-0.023178646
-0.022853315	-0.015248124	-0.014593896	-0.036631342	-0.0034464872	-0.0028075057	-0.002850061	0.002698375	0.0010479462	0.03516071	-0.02315213	-0.020904073
-0.04640547	-0.06116315	0.03750754	-0.017132914	0.03810569	0.035457395	0.022698956	0.010121593	-0.02225224	-0.019365743	0.0038497762	-0.06989022
0.0099602835	-0.058918227	0.016259508	-0.006018271	0.069333725	0.037401687	0.031557124	0.019938758	-0.07993801	-0.04417474	-0.040867075	-0.03170665
-0.050277576	-0.019926162	0.021087708	0.067590944	0.04540538	0.011856917	0.018354747	0.035166666	0.037563317	0.09278507	-0.04256135	-0.09098432
0.01809523	-0.054123633	0.010145957	0.04958024	0.010776538	0.026583655	0.0013811584	-0.015662115	-0.0485267	-0.031119471	0.014514584	-0.013898049
-0.0053647016	-0.061178304	-0.059836548	-0.01714052	0.016850557	0.083272375	-0.032500952	-0.028951146	-0.07675299	-0.05204948	-0.006786239	0.023231437
0.052159645	0.063685924	0.050231602	-0.015731884	-0.052712042	-0.08853886	-0.08782322	-0.017259475	0.015413792	-0.016830008	0.020927064	0.056887705
0.024074484	0.037139177	0.05902432	-0.0048066066	-0.04891141	-0.07631295	-0.06858138	-0.044818565	0.06648224	-0.059488527	0.00042518566	0.05683625
0.0063037025	-0.046717953	-0.034253668	-0.0112911295	0.0067352653	0.010527815	0.052365273	-0.030304525	-0.012871565	0.01805192	0.04283379	0.016957369
0.020637756	-0.043389276	-0.045114573	-0.03872779	0.03398642	-0.043921668	0.014621535	-0.11131637	0.040971138	-0.0044477535	0.05572888	0.016733946
0.032137256	-0.028623192	0.054260563	0.039161194	0.04968632	0.041106243	-0.023634238	-0.0073182187	-0.08939342	-0.0250314	-0.041302785	-0.03381675
-0.034317758	0.014434729	-0.029146995	-0.010485128	-0.031799644	-0.008530423	0.012497969	0.017723987	-0.005936837	0.019979779	-0.06631758	-0.03377602
-0.09900606	-0.06916919	-0.0341526	-0.032457244	0.012863441	-0.024983246	-0.011825032	0.043166146	-0.0078051654	0.033396285	-0.005810396	-0.052974198
0.021909507	0.030642375	-0.07850518	-0.010388945	0.010703947	-0.0024497097	0.07891769	-0.06965581	0.017743355	0.10755006	0.0065404866	-0.10077475
0.032725662	-0.27414176	-0.14841455	-0.10306728	0.009307822	0.061101526	0.1615483	-0.08283558	0.054266926	0.017520685	0.027059318	-0.006294458
0.0509844	0.012541141	0.053363573	0.019862674	0.008381287	-0.05013043	-0.047282357	0.01939345	-0.009849222	0.0033242595	-0.027014134	-0.03474146
0.03664115	-0.03132092	-0.08610879	-0.017607985	0.043443684	-0.0637245	0.041184522	-0.047142778	0.05736214	0.038613465	0.024412483	-0.0050198645
-0.1038128	-0.09114641	-0.11770115	-0.103377424	-0.0321215	-0.075742625	0.087010324	-0.07257039	0.05043386	-0.05831497	0.014307265	0.07177646
0.0376859	0.022779819	0.026685702	-0.047060538	-0.09753422	-0.01461226	-0.076948605	-0.04266155	0.036277853	-0.10534163	0.049097773	0.11274437
-0.032825693	-0.016635792	0.007751615	0.014797071	-0.022153076	-0.01594563	0.034011427	0.0010597041	-0.029251995	-0.008977822	0.011338774	-0.006587689
-0.062378477	0.04989627	0.001103293	-0.01442792	-0.046968244	-0.037216645	-0.04085552	0.023624154	-0.033447243	-0.028802726	0.00878793	0.06806513
0.11430804	0.08444959	0.017372632	0.15078527	-0.019831093	-0.004042127	0.037941437	-0.076589204	0.049496785	0.053998437	-0.13136996	-0.100819014
0.01908553	0.018959314	-0.02090308	0.007123763	0.093960725	0.057723355	0.010704742	-0.018517548	-0.01634789	-0.09822409	0.08656509	-0.0201644
0.031867594	-0.014959199	-0.01772353	-0.015189266	-0.035218928	0.005614082	0.031017918	-0.008198181	0.038069107	0.013928691	0.030421874	0.028001698
-0.07901144	-0.064563975	-0.012478878	-0.058851123	0.039534632	0.051761173	0.0019975987	-0.022361312	-0.011310039	0.023498846	0.005280392	0.009463112
-0.04509601	-0.046493255	-0.016043913	-0.052029476	0.004538639	0.04890908	0.04118798	-0.026189342	-0.011029204	0.036693472	0.032074653	0.016064297
